,href,jobs_title,min_price,max_price,currency,company_name,company_url,city
414,https://hh.ru/vacancy/46340096?from=vacancy_search_list&query=python,Веб-разработчик PHP,,,,ООО ЮнайтедТиМ,https://hh.ru/employer/2616115,"Минск, Академия наук"
415,https://hh.ru/vacancy/38364190?from=vacancy_search_list&query=python,Junior PHP Developer,,,,iTechArt Group,https://hh.ru/employer/666194,"Минск, Институт Культуры"
416,https://hh.ru/vacancy/43193072?from=vacancy_search_list&query=python,QA Automation Engineer (Python) - Disaster Management,1500.0,3000.0,USD,ООО Контурные карты,https://hh.ru/employer/5134667,Минск
417,https://hh.ru/vacancy/41406106?from=vacancy_search_list&query=python,Systems Engineer,,,,ООО Вайзор Геймз,https://hh.ru/employer/958733,Минск
418,https://hh.ru/vacancy/45190601?from=vacancy_search_list&query=python,IOS (Swift) Developer,,,,СофтЭфИкс,https://hh.ru/employer/750398,"Минск, Московская"
419,https://hh.ru/vacancy/46300039?from=vacancy_search_list&query=python,Инженер-программист,,,,ООО ЮВР,https://hh.ru/employer/3962981,Минск
420,https://hh.ru/vacancy/46300031?from=vacancy_search_list&query=python,Software Engineer,,,,ООО ЮВР,https://hh.ru/employer/3962981,Минск
421,https://hh.ru/vacancy/46294092?from=vacancy_search_list&query=python,Full Stack Developer,,,,АО Аркадия,https://hh.ru/employer/208902,"Минск, Московская"
422,https://hh.ru/vacancy/46270276?from=vacancy_search_list&query=python,Senior/Tech Lead QA Automation Engineer (Python),,,,Belitsoft,https://hh.ru/employer/754682,Минск
423,https://hh.ru/vacancy/46303841?from=vacancy_search_list&query=python,Full stack developer,,,,Инновационная компания Promwad,https://hh.ru/employer/718393,Минск
424,https://hh.ru/vacancy/46442391?from=vacancy_search_list&query=python,DevOps,1000.0,2000.0,USD,ООО Белко Технолоджис,https://hh.ru/employer/5113805,"Минск, Немига"
425,https://hh.ru/vacancy/46302510?from=vacancy_search_list&query=python,C Developer (сетевые технологии),,,,Инновационная компания Promwad,https://hh.ru/employer/718393,Минск
426,https://hh.ru/vacancy/46274743?from=vacancy_search_list&query=python,Automation QA Engineer,,,,Scopic Software,https://hh.ru/employer/1234509,Минск
427,https://hh.ru/vacancy/46269266?from=vacancy_search_list&query=python,DevOps engineer,,,,ООО Netcracker Technology Corp.,https://hh.ru/employer/2677870,"Минск, Михалово"
428,https://hh.ru/vacancy/46247423?from=vacancy_search_list&query=python,Data Engineer,,,,Itransition,https://hh.ru/employer/204511,Минск
429,https://hh.ru/vacancy/46290563?from=vacancy_search_list&query=python,Системный инженер,,,,Itransition,https://hh.ru/employer/204511,Минск
430,https://hh.ru/vacancy/46261053?from=vacancy_search_list&query=python,Flutter engineer / developer (программист),,,,ООО Ниблсофт,https://hh.ru/employer/2314171,"Минск, Октябрьская"
431,https://hh.ru/vacancy/46522608?from=vacancy_search_list&query=python,Senior DevOps Engineer,,,,ООО IDT Technologies,https://hh.ru/employer/3636656,Минск
432,https://hh.ru/vacancy/46246407?from=vacancy_search_list&query=python,DevOps Engineer,,,,Синезис,https://hh.ru/employer/653228,"Минск, Площадь Победы и еще 1 "
433,https://hh.ru/vacancy/46265313?from=vacancy_search_list&query=python,IT Deployment Cloud Engineer,,,,ООО Netcracker Technology Corp.,https://hh.ru/employer/2677870,"Минск, Михалово"
434,https://hh.ru/vacancy/46262136?from=vacancy_search_list&query=python,C++ Game Developer,,,,Talents In Games,https://hh.ru/employer/4106083,Минск
435,https://hh.ru/vacancy/46254420?from=vacancy_search_list&query=python,Senior Full-stack developer,,,,Altoros Bel,https://hh.ru/employer/570938,"Минск, Кунцевщина"
436,https://hh.ru/vacancy/46249290?from=vacancy_search_list&query=python,Middle DevOps / SaaS Ops Engineer,3000.0,3500.0,USD,КА Натальи Зотовой,https://hh.ru/employer/141547,Минск
437,https://hh.ru/vacancy/46265360?from=vacancy_search_list&query=python,PaaS Systems Engineer,,,,ООО Netcracker Technology Corp.,https://hh.ru/employer/2677870,"Минск, Михалово"
438,https://hh.ru/vacancy/46265412?from=vacancy_search_list&query=python,IT Group Manager,,,,ООО Netcracker Technology Corp.,https://hh.ru/employer/2677870,"Минск, Михалово"
439,https://hh.ru/vacancy/46246430?from=vacancy_search_list&query=python,Senior DevOps Engineer,,,,Belitsoft,https://hh.ru/employer/754682,Минск
440,https://hh.ru/vacancy/46275087?from=vacancy_search_list&query=python,Специалист в отдел рисков розничного кредитования,,,,"ЗАО МТБанк, BACK-OFFICE",https://hh.ru/employer/777735?dpt=777735-777735-back,"Минск, Институт Культуры"
441,https://hh.ru/vacancy/46247348?from=vacancy_search_list&query=python,Cloud DevOps Tech Lead,,,,Belitsoft,https://hh.ru/employer/754682,Минск
442,https://hh.ru/vacancy/46302040?from=vacancy_search_list&query=python,Senior Backend Software Engineer /Python/,,,,InData Labs / ИнДата Лабс,https://hh.ru/employer/727705,Минск
443,https://hh.ru/vacancy/46496825?from=vacancy_search_list&query=python,QA Engineer,120000.0,,руб.,STC-Finance,https://hh.ru/employer/5555122,Минск
444,https://hh.ru/vacancy/46487763?from=vacancy_search_list&query=python,Менеджер продаж,280.0,1000.0,USD,Skyeng,https://hh.ru/employer/1122462,Минск
445,https://hh.ru/vacancy/46392695?from=vacancy_search_list&query=python,Product Analyst,,,,ООО Плейджендари Девелопмент,https://hh.ru/employer/1463256,Минск
446,https://hh.ru/vacancy/46487806?from=vacancy_search_list&query=python,Middle Data Scientist,,,,LeverX International,https://hh.ru/employer/759873,Минск
447,https://hh.ru/vacancy/47050170?from=vacancy_search_list&query=python,QA Engineer (Team Lead),,,,УП ВРТЭК,https://hh.ru/employer/2698929,Минск
448,https://hh.ru/vacancy/47034525?from=vacancy_search_list&query=python,Специалист по кадастру и геоинформационным системам (ГИС),1300.0,,бел. руб.,ГУП Национальное кадастровое агентство,https://hh.ru/employer/1042312,Минск
449,https://hh.ru/vacancy/46131221?from=vacancy_search_list&query=python,Middle С++ Developer,,,,ООО Дуал Лаб Бел,https://hh.ru/employer/2645886,Минск
450,https://hh.ru/vacancy/46828081?from=vacancy_search_list&query=python,C/C++ Engineer (Netgear),,,,ООО ИТС Партнёр,https://hh.ru/employer/797558,Минск
451,https://hh.ru/vacancy/46823820?from=vacancy_search_list&query=python,Backend QA Manual Engineer (Product Company),,,,Profitero,https://hh.ru/employer/1190203,"Минск, Немига"
452,https://hh.ru/vacancy/46813679?from=vacancy_search_list&query=python,Junior c# developer,,,,ООО Продуктлаб,https://hh.ru/employer/5494721,Минск
453,https://hh.ru/vacancy/46818094?from=vacancy_search_list&query=python,UE4 Developer C++/Blueprint,,,,ООО СториМод,https://hh.ru/employer/2592198,"Минск, Парк Челюскинцев"
454,https://hh.ru/vacancy/46690511?from=vacancy_search_list&query=python,Программист встраиваемых систем (Embedded Developer),,,,ООО Спарк Лаб,https://hh.ru/employer/4420449,Минск
455,https://hh.ru/vacancy/45969639?from=vacancy_search_list&query=python,"Преподаватель компьютерных курсов для детей и подростков в ""Детскую Академию ШАГ""",,,,АЙТИ ШАГ,https://hh.ru/employer/1310922,"Минск, Купаловская и еще 1 "
456,https://hh.ru/vacancy/46786622?from=vacancy_search_list&query=python,AI Scientist,,,,ЗАО ОКСАДЖАЙЛ,https://hh.ru/employer/4991825,Минск
457,https://hh.ru/vacancy/46673811?from=vacancy_search_list&query=python,Lead DevOps Engineer,,,,ООО Netcracker Technology Corp.,https://hh.ru/employer/2677870,"Минск, Михалово"
458,https://hh.ru/vacancy/46646490?from=vacancy_search_list&query=python,Специалист (Аналитик данных),,,,ООО Индустрия Инноваций,https://hh.ru/employer/4097647,Минск
459,https://hh.ru/vacancy/45828582?from=vacancy_search_list&query=python,DevOps Engineer (Middle/Senior),,,,УП ДэйтаМола,https://hh.ru/employer/2633043,"Минск, Уручье"
460,https://hh.ru/vacancy/46485010?from=vacancy_search_list&query=python,DevOps Engineer,,,,ЕОН ГЕЙМС,https://hh.ru/employer/1194864,"Минск, Московская"
461,https://hh.ru/vacancy/46461113?from=vacancy_search_list&query=python,Junior Data Scientist,,,,"EPAM Systems, Inc.",https://hh.ru/employer/632462,Минск
462,https://hh.ru/vacancy/46473766?from=vacancy_search_list&query=python,Medical Data Analyst / Медицинский аналитик,,,,ООО Одиссеус Дата Сервисес,https://hh.ru/employer/4424273,Минск
463,https://hh.ru/vacancy/46446140?from=vacancy_search_list&query=python,Middle / Senior DevOps Engineer,,,,ArasCorp,https://hh.ru/employer/3697407,"Минск, Первомайская и еще 1 "
464,https://hh.ru/vacancy/46567711?from=vacancy_search_list&query=python,Инженер-физик,,,,VPI Development Center/ВиПиАй Девелопмент Центр,https://hh.ru/employer/630826,Минск
465,https://hh.ru/vacancy/46405263?from=vacancy_search_list&query=python,Инженер технической поддержки,,,,ООО ActivePlatform,https://hh.ru/employer/2710152,Минск
466,https://hh.ru/vacancy/46335688?from=vacancy_search_list&query=python,Full-stack .NET Core/JS Software Engineer (Junior/Middle),500.0,2500.0,USD,ООО Центория Софт,https://hh.ru/employer/2015058,Минск
467,https://hh.ru/vacancy/42433715?from=vacancy_search_list&query=python,"Front End Engineer (Maps, React, TypeScript) - Disaster Management",2500.0,4000.0,USD,ООО Контурные карты,https://hh.ru/employer/5134667,Минск
468,https://hh.ru/vacancy/46249391?from=vacancy_search_list&query=python,Web-разработчик,,,,РЭД маркетинг,https://hh.ru/employer/1307367,Минск
